Mass/Charge	Area	Height	Width	Width at 50%	Resolution	Charge	Monoisotopic	Mass (charge)	Mass/charge (charge)
71.3944148095864	0.00207637098251823	1.75	0.00118649770429613	0.00118649770429613	60172.4002929614	0	Yes	*70.3866	*71.3944
72.0879829334946	0.0113263059924655	3.75	0.00476896264174798	0.00357673184046803	20154.7071876827	1	No	71.0802 (1)	72.0880 (1)
72.3121349132877	0.0124385324023812	2.08333333333333	0.005970495553143	0.005970495553143	12111.5800639398	0	Yes	*71.3043	*72.3121
72.9355986074414	0.00749522330580158	2.08333333333333	0.00359770718678476	0.00359770718678476	20272.8000976153	2	Yes	*143.8555 (2)	*72.9356 (2)
73.0263735058512	0.0833000100387451	11.9166666666667	0.0119999981321541	0.00971173459696217	7519.39550826418	1	Yes	*72.0185 (1)	*73.0264 (1)
73.0631755886959	0.0215050309831457	4.16666666666667	0.00600140399529892	0.00600140399529892	12174.3471437565	0	Yes	*72.0553	*73.0632
73.4347320981116	0.00501388419437513	2.08333333333333	0.00240666441330006	0.00240666441330006	30513.0751476133	2	No	144.8538 (2)	73.4347 (2)
74.036776844549	0.0321699615444117	5.83333333333333	0.00966609426201614	0.00696064935470986	10636.4755745745	1	No	73.0289 (1)	74.0368 (1)
74.0460886727783	0.00251736609667338	2.08333333333333	0.00120833572640322	0.00120833572640322	61279.4002981165	0	Yes	*73.0383	*74.0461
74.2625378306698	0.0166391449869726	2.08333333333333	0.00847084163058298	0.00847084163058298	8766.84290290042	3	Yes	*219.7641 (3)	*74.2625 (3)
74.5568821410915	0.00848743951338804	1.75	0.00484996543622174	0.00484996543622174	15372.6625728643	0	Yes	*73.5491	*74.5569
74.602963931043	0.00849006204774483	1.75	0.00485146402728276	0.00485146402728276	15377.4125730923	3	No	220.7854 (3)	74.6030 (3)
74.8416090182038	0.012401117329413	2.08333333333348	0.00607401665114082	0.00607401665114082	12321.6008971834	0	Yes	*73.8338	*74.8416
75.0449236231535	0.00952882068419688	2.08333333333333	0.00486577951629386	0.00486577951629386	15423.001262563	0	Yes	*74.0371	*75.0449
76.0318262908236	0.00214274525985303	1.75	0.00122442586277316	0.00122442586277316	62095.900292911	0	Yes	*75.0240	*76.0318
76.8033251905721	0.00430717818968773	1.75	0.00246124467982156	0.00246124467982156	31205.0751476445	0	Yes	*75.7955	*76.8033
76.8156319069289	0.00512800388102382	2.08333333333333	0.00246144186289143	0.00246144186289143	31207.575147314	0	Yes	*75.8078	*76.8156
76.9492908039817	0.0149869661644779	4.08333333333212	0.00492722175270899	0.00482867731764713	15935.8941884062	0	Yes	*75.9415	*76.9493
77.0377218811304	0.790705923113408	120.583333333333	0.0209528438541611	0.00561114036078436	13729.4234197987	1	Yes	*76.0299 (1)	*77.0377 (1)
77.1994798028789	0.00215913610036012	1.75	0.00123379205734864	0.00123379205734864	62570.9002931799	0	Yes	*76.1916	*77.1995
77.2372841037987	0.0047306889190001	2.08333333333212	0.00246818552295736	0.00246818552295736	31293.1436415095	0	Yes	*76.2295	*77.2373
77.2679704484425	0.00514308016785018	2.08333333333333	0.00246867848056809	0.00246867848056809	31299.3251477048	0	Yes	*76.2601	*77.2680
78.0452912333279	0.317837623289913	61.9166666666667	0.0186084794235626	0.00435935099092433	17902.9611049464	1	No	77.0375 (1)	78.0453 (1)
78.0611999866621	0.0297763670768774	6	0.00868478523310046	0.00465256844731243	16778.0873877856	0	Yes	*77.0534	*78.0612
78.1524224327042	0.00217242130793949	1.75	0.00124138360453685	0.00124138360453685	62955.9002930945	0	Yes	*77.1446	*78.1524
78.6086741752433	0.00778126195865407	2.08333333333333	0.00373500574015395	0.00373500574015395	21046.4667644669	0	Yes	*77.6008	*78.6087
78.8163487881075	0.0328798953480973	5.5	0.0137129154085045	0.00287320448263984	27431.5139295943	1	Yes	*77.8085 (1)	*78.8163 (1)
78.8248304038887	0.00249343481175401	2	0.00124671740587701	0.00124671740587701	63225.9002981025	0	Yes	*77.8170	*78.8248
