Mass/Charge	Area	Height	Width	Width at 50%	Resolution	Charge	Monoisotopic	Mass (charge)	Mass/charge (charge)
32.0119923396736	0.00593769367140391	2.4210526315801	0.00317792055652433	0.00317792055652433	10073.2512881583	0	Yes	*31.0042	*32.0120
39.0219056820293	0.01073396800161	4.57894736842105	0.00526312959888031	0.00151014497659219	25839.840735084	0	Yes	*38.0141	*39.0219
41.0379986091374	0.0387998499813829	8.63157894736842	0.0125942345046965	0.0035525742946021	11551.622909475	3	Yes	*120.0905 (3)	*41.0380 (3)
42.2362801621898	0.0075651146153268	2.21052631579005	0.00456308500606895	0.00456308500606895	9256.080065573	3	Yes	*123.6854 (3)	*42.2363 (3)
43.0183632855299	0.0182260570716086	4.73684210526316	0.00736793856461304	0.0037898173259876	11351.0387401904	0	Yes	*42.0105	*43.0184
43.0534507909995	0.0482748564386364	12.7894736842105	0.0101348739615972	0.0029301875986647	14693.0697579292	0	Yes	*42.0456	*43.0535
43.0620410654855	0.0163683759905221	5.10526315789474	0.00829332312154207	0.00183664918444748	23445.9805553121	0	Yes	*42.0542	*43.0620
54.0450475132991	0.00795968745037698	2.42105263157895	0.00516158266618305	0.00284916642059585	18968.7226139625	0	Yes	*53.0372	*54.0450
55.0177521525548	0.0082776904486517	2.42105263157282	0.00520782192202773	0.00302546696782002	18184.879470754	1	Yes	*54.0099 (1)	*55.0178 (1)
55.0537476024479	0.100874410237754	23.0526315789474	0.0166712611120374	0.00254178723441356	21659.4634110474	0	Yes	*54.0459	*55.0537
57.0334499820472	0.0255351019755809	5.10526315789474	0.00954426752668525	0.00457035695485786	12478.9924606274	0	Yes	*56.0256	*57.0334
57.0692036233066	0.147117455545294	34.4210526315789	0.013790650103175	0.00257421941965674	22169.5179468876	0	Yes	*56.0614	*57.0692
57.0796244520383	0.00876643736108921	3.84210526316019	0.00318272391227481	0.00263016254255177	21701.9380089946	0	Yes	*56.0718	*57.0796
63.8645085057289	0.00419343678495213	2.4210526315801	0.00224437461729821	0.00224437461729821	28455.3692656752	0	Yes	*62.8567	*63.8645
65.036927831442	0.0654136655355492	12.7894736842105	0.0158544471108115	0.0039757382392196	16358.4531772917	0	Yes	*64.0291	*65.0369
66.0444301322452	0.0143247525269559	4.73684210526316	0.00456470386720298	0.00420160712870654	15718.8495042793	0	Yes	*65.0366	*66.0444
67.0529875682386	0.443362893151059	99.4210526315789	0.0195479028291459	0.0027208341373921	24644.2760500309	0	Yes	*66.0452	*67.0530
68.0624105707255	0.0278029272156605	2.57894736842105	0.0139015079738556	0.012887808903784	5281.14678599412	0	Yes	*67.0546	*68.0624
69.0321511639723	0.0236720194896994	5	0.00816701205458514	0.00690502726384068	9997.37561145785	0	Yes	*68.0243	*69.0322
69.0686704308405	0.268905898192412	38.2631578947368	0.0233409257638328	0.00565607485613384	12211.4137785743	0	Yes	*68.0608	*69.0687
70.5300526617878	0.00977590860358426	2.21052631579005	0.00589657979263336	0.00589657979263336	11961.1800640604	3	Yes	*208.5667 (3)	*70.5301 (3)
71.0478667341361	0.0323625201650724	6.36842105263158	0.01065253079949	0.0066891041839483	10621.4322247556	1	Yes	*70.0400 (1)	*71.0479 (1)
71.0609428523027	0.0105911926697856	2.5789473684199	0.00591861491774637	0.00464017477167999	15314.2815408599	0	Yes	*70.0531	*71.0609
71.0836782482472	0.163599080713862	28.2631578947368	0.0153912184935479	0.00515390457127296	13792.1991502241	0	Yes	*70.0758	*71.0837
71.0979586842367	0.00897374660587275	2.52631578947368	0.00592019237639363	0.00532816327962848	13343.8025362455	0	Yes	*70.0901	*71.0980
72.0531844886835	0.00592845851888051	2.21052631579005	0.00357589561455995	0.00357589561457416	20149.6889884085	1	No	71.0454 (1)	72.0532 (1)
73.0649082254841	0.00862323477906848	2.21052631579005	0.00600153008660698	0.00360088847462237	20290.8001012574	0	Yes	*72.0571	*73.0649
73.6637542766285	0.00637485326180599	2.42105263157646	0.00361558841714782	0.0033263413437794	22145.5787796364	0	Yes	*72.6559	*73.6638
74.0358936067379	0.0315416289566241	5.15789473684211	0.00845769824205433	0.00654223279128985	11316.6094770133	0	Yes	*73.0281	*74.0359
77.0371217817464	0.201417924123027	25.5263157894737	0.0308136331973543	0.00591895457189651	13015.325738015	1	Yes	*76.0293 (1)	*77.0371 (1)
77.9970758843387	0.00456894338919291	2.5789473684199	0.0024802835541351	0.00217024810987709	35939.2437801758	0	Yes	*76.9892	*77.9971
78.0446317739907	0.0564765868764183	11.4210526315789	0.00868371848517313	0.00565214874806941	13807.9578674656	1	No	77.0368 (1)	78.0446 (1)
78.0580933218058	0.0126674588667278	2.57894736842105	0.0074437492426398	0.0048632881529187	16050.4767283755	0	Yes	*77.0503	*78.0581
79.0526177294755	0.732621407491558	96.4210526315789	0.0312144062783801	0.00647772159788929	12203.768954077	1	Yes	*78.0448 (1)	*79.0526 (1)
80.0606144532349	0.337059293850848	46.1578947368421	0.0213597126471967	0.00595198465673263	13451.0787696124	1	No	79.0528 (1)	80.0606 (1)
81.0684583093204	1.04867203613053	144.263157894737	0.0328732499396551	0.00536270405601158	15117.0859817339	1	Yes	*80.0606 (1)	*81.0685 (1)
82.0416392541171	0.00632604347295326	2.21052631579005	0.00381570876146498	0.00381570876146498	21501.0223218972	0	Yes	*81.0338	*82.0416
82.0767455094629	0.058352350034483	10.2105263157895	0.0101773923696413	0.00564014589279793	14552.2380217627	1	No	81.0689 (1)	82.0767 (1)
